date,game_mode,region,map,tier,hero,role,pick_rate,win_rate,ban_rate
2026-06-30,competitive,Asia,ilios,Gold,도미나,TANK,3.1,48.1,3.5
2026-06-30,competitive,Asia,ilios,Gold,둠피스트,TANK,6.9,52.7,48.1
2026-06-30,competitive,Asia,ilios,Gold,라마트라,TANK,4.2,47.3,2.9
2026-06-30,competitive,Asia,ilios,Gold,라이프위버,SUPPORT,7.0,46.0,0.6
2026-06-30,competitive,Asia,ilios,Gold,라인하르트,TANK,8.3,52.5,1.4
2026-06-30,competitive,Asia,ilios,Gold,레킹볼,TANK,3.8,45.2,9.5
2026-06-30,competitive,Asia,ilios,Gold,로드호그,TANK,13.3,51.2,13.6
2026-06-30,competitive,Asia,ilios,Gold,루시우,SUPPORT,8.7,51.2,0.7
2026-06-30,competitive,Asia,ilios,Gold,리퍼,DAMAGE,12.8,50.6,3.5
2026-06-30,competitive,Asia,ilios,Gold,마우가,TANK,7.8,49.3,16.5
2026-06-30,competitive,Asia,ilios,Gold,메르시,SUPPORT,5.7,48.6,0.7
2026-06-30,competitive,Asia,ilios,Gold,메이,DAMAGE,6.7,50.6,3.4
2026-06-30,competitive,Asia,ilios,Gold,모이라,SUPPORT,27.9,52.7,4.4
2026-06-30,competitive,Asia,ilios,Gold,미즈키,SUPPORT,16.3,53.3,9.3
2026-06-30,competitive,Asia,ilios,Gold,바스티온,DAMAGE,4.6,47.2,1.6
2026-06-30,competitive,Asia,ilios,Gold,바티스트,SUPPORT,3.9,44.2,0.1
2026-06-30,competitive,Asia,ilios,Gold,벤데타,DAMAGE,2.7,49.5,2.4
2026-06-30,competitive,Asia,ilios,Gold,벤처,DAMAGE,3.1,50.7,0.7
2026-06-30,competitive,Asia,ilios,Gold,브리기테,SUPPORT,4.3,49.8,0.2
2026-06-30,competitive,Asia,ilios,Gold,소전,DAMAGE,7.7,44.8,0.4
2026-06-30,competitive,Asia,ilios,Gold,솔저: 76,DAMAGE,11.7,47.4,0.2
2026-06-30,competitive,Asia,ilios,Gold,솜브라,DAMAGE,3.0,47.0,52.9
2026-06-30,competitive,Asia,ilios,Gold,시그마,TANK,7.7,49.8,5.2
2026-06-30,competitive,Asia,ilios,Gold,시메트라,DAMAGE,3.7,54.7,6.7
2026-06-30,competitive,Asia,ilios,Gold,시에라,DAMAGE,11.1,46.3,9.2
2026-06-30,competitive,Asia,ilios,Gold,시온,DAMAGE,35.9,53.9,31.2
2026-06-30,competitive,Asia,ilios,Gold,아나,SUPPORT,38.6,47.2,9.2
2026-06-30,competitive,Asia,ilios,Gold,안란,DAMAGE,11.5,53.1,9.0
2026-06-30,competitive,Asia,ilios,Gold,애쉬,DAMAGE,4.7,47.6,0.3
2026-06-30,competitive,Asia,ilios,Gold,에코,DAMAGE,4.8,52.0,0.8
2026-06-30,competitive,Asia,ilios,Gold,엠레,DAMAGE,5.4,47.3,0.6
2026-06-30,competitive,Asia,ilios,Gold,오리사,TANK,14.1,47.6,14.0
2026-06-30,competitive,Asia,ilios,Gold,우양,SUPPORT,9.5,51.5,0.6
2026-06-30,competitive,Asia,ilios,Gold,위도우메이커,DAMAGE,3.0,44.7,0.7
2026-06-30,competitive,Asia,ilios,Gold,윈스턴,TANK,8.5,51.5,5.4
2026-06-30,competitive,Asia,ilios,Gold,일리아리,SUPPORT,3.6,48.4,0.7
2026-06-30,competitive,Asia,ilios,Gold,자리야,TANK,6.9,51.3,46.9
2026-06-30,competitive,Asia,ilios,Gold,정커퀸,TANK,2.8,50.1,0.2
2026-06-30,competitive,Asia,ilios,Gold,정크랫,DAMAGE,4.1,51.6,0.4
2026-06-30,competitive,Asia,ilios,Gold,제트팩 캣,SUPPORT,4.5,52.9,16.2
2026-06-30,competitive,Asia,ilios,Gold,젠야타,SUPPORT,10.6,52.1,1.6
2026-06-30,competitive,Asia,ilios,Gold,주노,SUPPORT,6.8,49.3,0.1
2026-06-30,competitive,Asia,ilios,Gold,캐서디,DAMAGE,26.0,47.5,3.2
2026-06-30,competitive,Asia,ilios,Gold,키리코,SUPPORT,52.8,49.1,2.1
2026-06-30,competitive,Asia,ilios,Gold,토르비욘,DAMAGE,2.1,54.0,0.1
2026-06-30,competitive,Asia,ilios,Gold,트레이서,DAMAGE,7.7,50.1,6.3
2026-06-30,competitive,Asia,ilios,Gold,파라,DAMAGE,7.7,55.6,37.0
2026-06-30,competitive,Asia,ilios,Gold,프레야,DAMAGE,3.0,47.1,2.2
2026-06-30,competitive,Asia,ilios,Gold,한조,DAMAGE,4.4,48.7,0.4
2026-06-30,competitive,Asia,ilios,Gold,해저드,TANK,5.6,55.2,2.8
2026-06-30,competitive,Asia,ilios,Platinum,D.Va,TANK,7.1,46.1,23.6
2026-06-30,competitive,Asia,ilios,Platinum,겐지,DAMAGE,13.7,52.9,0.9
2026-06-30,competitive,Asia,ilios,Platinum,도미나,TANK,2.5,51.0,2.1
2026-06-30,competitive,Asia,ilios,Platinum,둠피스트,TANK,9.3,50.3,39.7
2026-06-30,competitive,Asia,ilios,Platinum,라마트라,TANK,3.2,45.1,2.1
2026-06-30,competitive,Asia,ilios,Platinum,라이프위버,SUPPORT,6.3,45.7,0.5
2026-06-30,competitive,Asia,ilios,Platinum,라인하르트,TANK,7.8,50.8,1.5
2026-06-30,competitive,Asia,ilios,Platinum,레킹볼,TANK,5.1,46.2,8.0
2026-06-30,competitive,Asia,ilios,Platinum,로드호그,TANK,12.2,50.9,11.8
2026-06-30,competitive,Asia,ilios,Platinum,루시우,SUPPORT,6.8,52.6,0.4
2026-06-30,competitive,Asia,ilios,Platinum,리퍼,DAMAGE,11.4,49.9,4.3
2026-06-30,competitive,Asia,ilios,Platinum,마우가,TANK,7.3,48.0,17.9
2026-06-30,competitive,Asia,ilios,Platinum,메르시,SUPPORT,4.7,46.4,0.7
2026-06-30,competitive,Asia,ilios,Platinum,메이,DAMAGE,5.9,50.6,4.1
2026-06-30,competitive,Asia,ilios,Platinum,모이라,SUPPORT,24.1,52.2,4.1
2026-06-30,competitive,Asia,ilios,Platinum,미즈키,SUPPORT,15.6,53.0,17.9
2026-06-30,competitive,Asia,ilios,Platinum,바스티온,DAMAGE,3.5,48.6,1.3
2026-06-30,competitive,Asia,ilios,Platinum,바티스트,SUPPORT,3.9,45.8,0.0
2026-06-30,competitive,Asia,ilios,Platinum,벤데타,DAMAGE,2.4,51.5,1.5
2026-06-30,competitive,Asia,ilios,Platinum,벤처,DAMAGE,2.8,52.8,0.6
2026-06-30,competitive,Asia,ilios,Platinum,브리기테,SUPPORT,5.4,48.8,0.1
2026-06-30,competitive,Asia,ilios,Platinum,소전,DAMAGE,7.8,45.3,0.4
2026-06-30,competitive,Asia,ilios,Platinum,솔저: 76,DAMAGE,8.7,48.4,0.2
2026-06-30,competitive,Asia,ilios,Platinum,솜브라,DAMAGE,3.6,47.6,38.3
2026-06-30,competitive,Asia,ilios,Platinum,시그마,TANK,7.1,51.9,5.1
2026-06-30,competitive,Asia,ilios,Platinum,시메트라,DAMAGE,3.8,53.1,5.9
2026-06-30,competitive,Asia,ilios,Platinum,시에라,DAMAGE,7.4,46.4,5.3
2026-06-30,competitive,Asia,ilios,Platinum,시온,DAMAGE,38.4,55.5,29.3
2026-06-30,competitive,Asia,ilios,Platinum,아나,SUPPORT,44.4,47.4,9.5
2026-06-30,competitive,Asia,ilios,Platinum,안란,DAMAGE,9.6,52.6,7.3
2026-06-30,competitive,Asia,ilios,Platinum,애쉬,DAMAGE,4.2,48.6,0.2
2026-06-30,competitive,Asia,ilios,Platinum,에코,DAMAGE,5.9,50.8,1.1
2026-06-30,competitive,Asia,ilios,Platinum,엠레,DAMAGE,4.6,46.6,0.8
2026-06-30,competitive,Asia,ilios,Platinum,오리사,TANK,11.7,48.4,18.1
2026-06-30,competitive,Asia,ilios,Platinum,우양,SUPPORT,10.7,51.8,0.7
2026-06-30,competitive,Asia,ilios,Platinum,위도우메이커,DAMAGE,3.2,45.8,0.6
2026-06-30,competitive,Asia,ilios,Platinum,윈스턴,TANK,10.5,52.5,4.7
2026-06-30,competitive,Asia,ilios,Platinum,일리아리,SUPPORT,3.6,50.3,1.1
2026-06-30,competitive,Asia,ilios,Platinum,자리야,TANK,6.5,48.3,40.5
2026-06-30,competitive,Asia,ilios,Platinum,정커퀸,TANK,2.7,51.5,0.1
2026-06-30,competitive,Asia,ilios,Platinum,정크랫,DAMAGE,3.0,50.2,0.2
2026-06-30,competitive,Asia,ilios,Platinum,제트팩 캣,SUPPORT,4.8,53.1,15.1
2026-06-30,competitive,Asia,ilios,Platinum,젠야타,SUPPORT,10.5,51.5,1.8
2026-06-30,competitive,Asia,ilios,Platinum,주노,SUPPORT,5.4,49.9,0.1
2026-06-30,competitive,Asia,ilios,Platinum,캐서디,DAMAGE,32.0,46.3,5.3
2026-06-30,competitive,Asia,ilios,Platinum,키리코,SUPPORT,53.7,49.2,3.0
2026-06-30,competitive,Asia,ilios,Platinum,토르비욘,DAMAGE,1.9,51.0,0.2
2026-06-30,competitive,Asia,ilios,Platinum,트레이서,DAMAGE,11.2,50.4,5.7
2026-06-30,competitive,Asia,ilios,Platinum,파라,DAMAGE,7.4,54.7,39.6
2026-06-30,competitive,Asia,ilios,Platinum,프레야,DAMAGE,3.5,45.9,4.0
2026-06-30,competitive,Asia,ilios,Platinum,한조,DAMAGE,4.1,48.9,0.4
2026-06-30,competitive,Asia,ilios,Platinum,해저드,TANK,7.1,55.7,3.4
2026-06-30,competitive,Asia,ilios,Diamond,D.Va,TANK,6.8,45.9,36.0
2026-06-30,competitive,Asia,ilios,Diamond,겐지,DAMAGE,13.7,52.1,0.5
2026-06-30,competitive,Asia,ilios,Diamond,도미나,TANK,2.1,50.5,1.5
2026-06-30,competitive,Asia,ilios,Diamond,둠피스트,TANK,11.7,49.7,26.2
2026-06-30,competitive,Asia,ilios,Diamond,라마트라,TANK,2.0,42.5,1.7
2026-06-30,competitive,Asia,ilios,Diamond,라이프위버,SUPPORT,5.0,46.2,0.4
2026-06-30,competitive,Asia,ilios,Diamond,라인하르트,TANK,5.9,48.4,1.5
2026-06-30,competitive,Asia,ilios,Diamond,레킹볼,TANK,6.7,45.9,5.7
2026-06-30,competitive,Asia,ilios,Diamond,로드호그,TANK,10.2,48.5,9.4
2026-06-30,competitive,Asia,ilios,Diamond,루시우,SUPPORT,5.9,50.8,0.2
2026-06-30,competitive,Asia,ilios,Diamond,리퍼,DAMAGE,10.6,49.2,6.1
2026-06-30,competitive,Asia,ilios,Diamond,마우가,TANK,6.8,45.5,19.0
2026-06-30,competitive,Asia,ilios,Diamond,메르시,SUPPORT,3.9,47.2,0.7
2026-06-30,competitive,Asia,ilios,Diamond,메이,DAMAGE,5.0,47.9,4.0
2026-06-30,competitive,Asia,ilios,Diamond,모이라,SUPPORT,21.5,50.0,3.4
2026-06-30,competitive,Asia,ilios,Diamond,미즈키,SUPPORT,15.3,51.7,28.4
2026-06-30,competitive,Asia,ilios,Diamond,바스티온,DAMAGE,2.8,44.5,1.2
2026-06-30,competitive,Asia,ilios,Diamond,바티스트,SUPPORT,4.2,46.7,0.0
2026-06-30,competitive,Asia,ilios,Diamond,벤데타,DAMAGE,2.1,49.7,0.9
2026-06-30,competitive,Asia,ilios,Diamond,벤처,DAMAGE,2.7,50.8,0.3
2026-06-30,competitive,Asia,ilios,Diamond,브리기테,SUPPORT,7.2,52.8,0.3
2026-06-30,competitive,Asia,ilios,Diamond,소전,DAMAGE,7.8,46.0,0.7
2026-06-30,competitive,Asia,ilios,Diamond,솔저: 76,DAMAGE,6.1,47.6,0.1
2026-06-30,competitive,Asia,ilios,Diamond,솜브라,DAMAGE,3.9,48.2,19.8
2026-06-30,competitive,Asia,ilios,Diamond,시그마,TANK,7.0,50.9,6.5
2026-06-30,competitive,Asia,ilios,Diamond,시메트라,DAMAGE,3.8,52.7,4.1
2026-06-30,competitive,Asia,ilios,Diamond,시에라,DAMAGE,4.3,46.6,2.4
2026-06-30,competitive,Asia,ilios,Diamond,시온,DAMAGE,40.7,54.3,26.8
2026-06-30,competitive,Asia,ilios,Diamond,아나,SUPPORT,45.5,48.1,9.2
2026-06-30,competitive,Asia,ilios,Diamond,안란,DAMAGE,6.9,52.9,3.8
2026-06-30,competitive,Asia,ilios,Diamond,애쉬,DAMAGE,2.9,47.9,0.1
2026-06-30,competitive,Asia,ilios,Diamond,에코,DAMAGE,7.7,52.9,1.5
2026-06-30,competitive,Asia,ilios,Diamond,엠레,DAMAGE,4.2,47.5,0.5
2026-06-30,competitive,Asia,ilios,Diamond,오리사,TANK,9.6,49.3,21.6
2026-06-30,competitive,Asia,ilios,Diamond,우양,SUPPORT,12.8,52.4,0.7
2026-06-30,competitive,Asia,ilios,Diamond,위도우메이커,DAMAGE,3.3,42.3,0.4
2026-06-30,competitive,Asia,ilios,Diamond,윈스턴,TANK,13.8,54.5,4.3
2026-06-30,competitive,Asia,ilios,Diamond,일리아리,SUPPORT,3.9,46.6,1.9
2026-06-30,competitive,Asia,ilios,Diamond,자리야,TANK,5.1,50.7,38.1
2026-06-30,competitive,Asia,ilios,Diamond,정커퀸,TANK,2.6,53.3,0.1
2026-06-30,competitive,Asia,ilios,Diamond,정크랫,DAMAGE,2.2,49.2,0.3
2026-06-30,competitive,Asia,ilios,Diamond,제트팩 캣,SUPPORT,5.2,53.9,13.2
2026-06-30,competitive,Asia,ilios,Diamond,젠야타,SUPPORT,10.0,54.3,2.3
2026-06-30,competitive,Asia,ilios,Diamond,주노,SUPPORT,4.2,49.4,0.1
2026-06-30,competitive,Asia,ilios,Diamond,캐서디,DAMAGE,36.2,47.6,9.4
2026-06-30,competitive,Asia,ilios,Diamond,키리코,SUPPORT,55.6,48.6,4.1
2026-06-30,competitive,Asia,ilios,Diamond,토르비욘,DAMAGE,2.3,53.0,0.2
2026-06-30,competitive,Asia,ilios,Diamond,트레이서,DAMAGE,15.7,49.9,5.9
2026-06-30,competitive,Asia,ilios,Diamond,파라,DAMAGE,7.2,57.3,44.8
2026-06-30,competitive,Asia,ilios,Diamond,프레야,DAMAGE,4.0,50.1,6.1
2026-06-30,competitive,Asia,ilios,Diamond,한조,DAMAGE,3.9,47.8,0.3
2026-06-30,competitive,Asia,ilios,Diamond,해저드,TANK,9.8,55.6,4.3
2026-06-30,competitive,Asia,ilios,Master,D.Va,TANK,7.3,45.0,46.6
2026-06-30,competitive,Asia,ilios,Master,겐지,DAMAGE,12.6,51.5,0.1
2026-06-30,competitive,Asia,ilios,Master,도미나,TANK,1.6,51.7,0.4
2026-06-30,competitive,Asia,ilios,Master,둠피스트,TANK,11.9,49.1,18.8
2026-06-30,competitive,Asia,ilios,Master,라마트라,TANK,1.5,39.9,1.2
2026-06-30,competitive,Asia,ilios,Master,라이프위버,SUPPORT,3.4,46.2,0.1
2026-06-30,competitive,Asia,ilios,Master,라인하르트,TANK,4.6,47.6,1.2
2026-06-30,competitive,Asia,ilios,Master,레킹볼,TANK,7.4,45.3,3.8
2026-06-30,competitive,Asia,ilios,Master,로드호그,TANK,7.7,48.6,5.0
2026-06-30,competitive,Asia,ilios,Master,루시우,SUPPORT,5.2,47.8,0.1
2026-06-30,competitive,Asia,ilios,Master,리퍼,DAMAGE,11.7,50.8,7.6
2026-06-30,competitive,Asia,ilios,Master,마우가,TANK,5.5,46.2,15.1
2026-06-30,competitive,Asia,ilios,Master,메르시,SUPPORT,3.5,47.4,0.4
2026-06-30,competitive,Asia,ilios,Master,메이,DAMAGE,3.6,45.6,3.0
2026-06-30,competitive,Asia,ilios,Master,모이라,SUPPORT,17.8,51.0,2.6
2026-06-30,competitive,Asia,ilios,Master,미즈키,SUPPORT,16.7,51.0,33.7
2026-06-30,competitive,Asia,ilios,Master,바스티온,DAMAGE,2.7,51.9,0.6
2026-06-30,competitive,Asia,ilios,Master,바티스트,SUPPORT,3.3,42.9,0.0
2026-06-30,competitive,Asia,ilios,Master,벤데타,DAMAGE,1.8,45.4,0.1
2026-06-30,competitive,Asia,ilios,Master,벤처,DAMAGE,2.2,60.2,0.3
2026-06-30,competitive,Asia,ilios,Master,브리기테,SUPPORT,8.6,53.5,0.3
2026-06-30,competitive,Asia,ilios,Master,소전,DAMAGE,8.2,46.7,0.6
2026-06-30,competitive,Asia,ilios,Master,솔저: 76,DAMAGE,4.1,49.3,0.0
2026-06-30,competitive,Asia,ilios,Master,솜브라,DAMAGE,3.8,40.9,5.8
2026-06-30,competitive,Asia,ilios,Master,시그마,TANK,8.3,51.9,7.1
2026-06-30,competitive,Asia,ilios,Master,시메트라,DAMAGE,3.6,49.3,1.3
2026-06-30,competitive,Asia,ilios,Master,시에라,DAMAGE,2.1,45.1,0.7
2026-06-30,competitive,Asia,ilios,Master,시온,DAMAGE,41.5,55.7,27.6
2026-06-30,competitive,Asia,ilios,Master,아나,SUPPORT,42.2,49.7,9.0
2026-06-30,competitive,Asia,ilios,Master,안란,DAMAGE,4.6,47.3,2.2
2026-06-30,competitive,Asia,ilios,Master,애쉬,DAMAGE,3.2,51.1,0.1
2026-06-30,competitive,Asia,ilios,Master,에코,DAMAGE,9.4,48.8,2.4
2026-06-30,competitive,Asia,ilios,Master,엠레,DAMAGE,3.9,50.7,0.4
2026-06-30,competitive,Asia,ilios,Master,오리사,TANK,7.5,47.7,20.3
2026-06-30,competitive,Asia,ilios,Master,우양,SUPPORT,15.7,52.0,0.8
2026-06-30,competitive,Asia,ilios,Master,위도우메이커,DAMAGE,4.1,45.9,0.4
2026-06-30,competitive,Asia,ilios,Master,윈스턴,TANK,18.2,53.9,5.3
2026-06-30,competitive,Asia,ilios,Master,일리아리,SUPPORT,4.6,45.0,4.1
2026-06-30,competitive,Asia,ilios,Master,자리야,TANK,5.1,50.9,41.0
2026-06-30,competitive,Asia,ilios,Master,정커퀸,TANK,1.5,47.6,0.0
2026-06-30,competitive,Asia,ilios,Master,정크랫,DAMAGE,2.5,54.0,0.6
2026-06-30,competitive,Asia,ilios,Master,제트팩 캣,SUPPORT,5.3,52.2,11.9
2026-06-30,competitive,Asia,ilios,Master,젠야타,SUPPORT,8.8,50.6,1.7
2026-06-30,competitive,Asia,ilios,Master,주노,SUPPORT,3.5,46.3,0.0
2026-06-30,competitive,Asia,ilios,Master,캐서디,DAMAGE,37.0,48.5,13.5
2026-06-30,competitive,Asia,ilios,Master,키리코,SUPPORT,61.3,50.0,5.0
2026-06-30,competitive,Asia,ilios,Master,토르비욘,DAMAGE,2.2,51.0,0.1
2026-06-30,competitive,Asia,ilios,Master,트레이서,DAMAGE,21.7,48.6,6.9
2026-06-30,competitive,Asia,ilios,Master,파라,DAMAGE,6.1,56.3,53.8
2026-06-30,competitive,Asia,ilios,Master,프레야,DAMAGE,4.3,47.2,5.6
2026-06-30,competitive,Asia,ilios,Master,한조,DAMAGE,3.2,47.7,0.1
2026-06-30,competitive,Asia,ilios,Master,해저드,TANK,11.8,57.0,7.7
2026-06-30,competitive,Asia,ilios,Grandmaster,D.Va,TANK,8.2,48.4,47.8
2026-06-30,competitive,Asia,ilios,Grandmaster,겐지,DAMAGE,9.4,55.2,0.3
2026-06-30,competitive,Asia,ilios,Grandmaster,도미나,TANK,0.8,36.4,0.5
2026-06-30,competitive,Asia,ilios,Grandmaster,둠피스트,TANK,9.6,47.0,15.8
2026-06-30,competitive,Asia,ilios,Grandmaster,라마트라,TANK,0.7,62.5,0.4
2026-06-30,competitive,Asia,ilios,Grandmaster,라이프위버,SUPPORT,3.3,42.9,0.4
2026-06-30,competitive,Asia,ilios,Grandmaster,라인하르트,TANK,3.7,52.7,1.1
2026-06-30,competitive,Asia,ilios,Grandmaster,레킹볼,TANK,9.4,51.7,4.0
2026-06-30,competitive,Asia,ilios,Grandmaster,로드호그,TANK,7.0,49.3,2.3
2026-06-30,competitive,Asia,ilios,Grandmaster,루시우,SUPPORT,6.0,45.9,0.4
2026-06-30,competitive,Asia,ilios,Grandmaster,리퍼,DAMAGE,11.0,48.8,5.6
2026-06-30,competitive,Asia,ilios,Grandmaster,마우가,TANK,5.1,36.1,9.6
2026-06-30,competitive,Asia,ilios,Grandmaster,메르시,SUPPORT,3.4,44.3,0.1
2026-06-30,competitive,Asia,ilios,Grandmaster,메이,DAMAGE,3.3,43.3,0.9
2026-06-30,competitive,Asia,ilios,Grandmaster,모이라,SUPPORT,15.1,45.9,1.3
2026-06-30,competitive,Asia,ilios,Grandmaster,미즈키,SUPPORT,17.0,51.6,37.7
2026-06-30,competitive,Asia,ilios,Grandmaster,바스티온,DAMAGE,2.7,53.3,0.3
2026-06-30,competitive,Asia,ilios,Grandmaster,바티스트,SUPPORT,4.0,53.1,0.0
2026-06-30,competitive,Asia,ilios,Grandmaster,벤데타,DAMAGE,1.0,51.3,0.0
2026-06-30,competitive,Asia,ilios,Grandmaster,벤처,DAMAGE,3.1,59.4,0.3
2026-06-30,competitive,Asia,ilios,Grandmaster,브리기테,SUPPORT,9.5,51.5,0.5
2026-06-30,competitive,Asia,ilios,Grandmaster,소전,DAMAGE,8.4,49.3,0.1
2026-06-30,competitive,Asia,ilios,Grandmaster,솔저: 76,DAMAGE,2.3,38.1,0.1
2026-06-30,competitive,Asia,ilios,Grandmaster,솜브라,DAMAGE,3.2,43.8,0.8
2026-06-30,competitive,Asia,ilios,Grandmaster,시그마,TANK,9.9,47.5,11.4
2026-06-30,competitive,Asia,ilios,Grandmaster,시메트라,DAMAGE,4.4,51.8,1.5
2026-06-30,competitive,Asia,ilios,Grandmaster,시에라,DAMAGE,0.7,30.4,0.4
2026-06-30,competitive,Asia,ilios,Grandmaster,시온,DAMAGE,43.6,52.1,30.5
2026-06-30,competitive,Asia,ilios,Grandmaster,아나,SUPPORT,37.8,50.4,12.3
2026-06-30,competitive,Asia,ilios,Grandmaster,안란,DAMAGE,2.2,47.6,0.1
2026-06-30,competitive,Asia,ilios,Grandmaster,애쉬,DAMAGE,3.5,57.3,0.0
2026-06-30,competitive,Asia,ilios,Grandmaster,에코,DAMAGE,9.7,55.2,2.0
2026-06-30,competitive,Asia,ilios,Grandmaster,엠레,DAMAGE,4.2,50.9,0.1
2026-06-30,competitive,Asia,ilios,Grandmaster,오리사,TANK,5.3,49.2,17.1
2026-06-30,competitive,Asia,ilios,Grandmaster,우양,SUPPORT,16.5,49.9,2.8
2026-06-30,competitive,Asia,ilios,Grandmaster,위도우메이커,DAMAGE,5.8,52.3,0.6
2026-06-30,competitive,Asia,ilios,Grandmaster,윈스턴,TANK,19.0,49.9,5.1
2026-06-30,competitive,Asia,ilios,Grandmaster,일리아리,SUPPORT,7.7,56.4,5.9
2026-06-30,competitive,Asia,ilios,Grandmaster,자리야,TANK,5.2,48.8,42.1
2026-06-30,competitive,Asia,ilios,Grandmaster,정커퀸,TANK,0.8,46.1,0.3
2026-06-30,competitive,Asia,ilios,Grandmaster,정크랫,DAMAGE,2.7,47.8,0.4
2026-06-30,competitive,Asia,ilios,Grandmaster,제트팩 캣,SUPPORT,6.2,53.6,14.0
2026-06-30,competitive,Asia,ilios,Grandmaster,젠야타,SUPPORT,5.5,50.7,1.5
2026-06-30,competitive,Asia,ilios,Grandmaster,주노,SUPPORT,3.0,57.1,0.0
2026-06-30,competitive,Asia,ilios,Grandmaster,캐서디,DAMAGE,37.2,47.2,15.1
2026-06-30,competitive,Asia,ilios,Grandmaster,키리코,SUPPORT,65.1,48.8,4.5
2026-06-30,competitive,Asia,ilios,Grandmaster,토르비욘,DAMAGE,2.5,54.6,0.3
2026-06-30,competitive,Asia,ilios,Grandmaster,트레이서,DAMAGE,25.0,48.0,9.5
2026-06-30,competitive,Asia,ilios,Grandmaster,파라,DAMAGE,4.8,51.6,56.9
2026-06-30,competitive,Asia,ilios,Grandmaster,프레야,DAMAGE,6.4,46.3,2.1
2026-06-30,competitive,Asia,ilios,Grandmaster,한조,DAMAGE,2.8,48.7,0.1
2026-06-30,competitive,Asia,ilios,Grandmaster,해저드,TANK,15.3,59.7,10.9
2026-06-30,competitive,Asia,route-66,All,D.Va,TANK,8.0,48.8,17.7
2026-06-30,competitive,Asia,route-66,All,겐지,DAMAGE,11.8,53.5,2.1
2026-06-30,competitive,Asia,route-66,All,도미나,TANK,4.7,50.6,4.7
2026-06-30,competitive,Asia,route-66,All,둠피스트,TANK,5.6,52.9,49.5
2026-06-30,competitive,Asia,route-66,All,라마트라,TANK,5.7,48.1,3.0
2026-06-30,competitive,Asia,route-66,All,라이프위버,SUPPORT,6.9,46.1,0.4
2026-06-30,competitive,Asia,route-66,All,라인하르트,TANK,7.8,48.5,1.7
2026-06-30,competitive,Asia,route-66,All,레킹볼,TANK,3.3,50.4,8.1
2026-06-30,competitive,Asia,route-66,All,로드호그,TANK,6.5,43.9,3.0
2026-06-30,competitive,Asia,route-66,All,루시우,SUPPORT,2.7,43.4,0.1
2026-06-30,competitive,Asia,route-66,All,리퍼,DAMAGE,10.2,47.5,4.1
2026-06-30,competitive,Asia,route-66,All,마우가,TANK,6.4,47.1,13.7
2026-06-30,competitive,Asia,route-66,All,메르시,SUPPORT,8.3,47.7,0.7
2026-06-30,competitive,Asia,route-66,All,메이,DAMAGE,7.5,51.4,2.8
2026-06-30,competitive,Asia,route-66,All,모이라,SUPPORT,22.2,49.6,4.3
2026-06-30,competitive,Asia,route-66,All,미즈키,SUPPORT,11.7,52.6,10.0
2026-06-30,competitive,Asia,route-66,All,바스티온,DAMAGE,8.2,46.4,1.5
2026-06-30,competitive,Asia,route-66,All,바티스트,SUPPORT,5.4,45.7,0.1
2026-06-30,competitive,Asia,route-66,All,벤데타,DAMAGE,2.2,49.3,2.5
2026-06-30,competitive,Asia,route-66,All,벤처,DAMAGE,2.2,53.6,0.6
2026-06-30,competitive,Asia,route-66,All,브리기테,SUPPORT,2.8,48.5,0.1
2026-06-30,competitive,Asia,route-66,All,소전,DAMAGE,10.4,45.2,0.5
2026-06-30,competitive,Asia,route-66,All,솔저: 76,DAMAGE,14.6,48.6,0.2
2026-06-30,competitive,Asia,route-66,All,솜브라,DAMAGE,2.6,51.8,56.3
2026-06-30,competitive,Asia,route-66,All,시그마,TANK,15.5,53.7,8.0
2026-06-30,competitive,Asia,route-66,All,시메트라,DAMAGE,2.1,48.4,4.2
2026-06-30,competitive,Asia,route-66,All,시에라,DAMAGE,15.0,49.4,10.5
2026-06-30,competitive,Asia,route-66,All,시온,DAMAGE,29.7,56.1,32.7
2026-06-30,competitive,Asia,route-66,All,아나,SUPPORT,46.2,52.0,7.3
2026-06-30,competitive,Asia,route-66,All,안란,DAMAGE,7.8,53.2,9.1
2026-06-30,competitive,Asia,route-66,All,애쉬,DAMAGE,11.3,51.5,0.5
2026-06-30,competitive,Asia,route-66,All,에코,DAMAGE,3.1,50.9,0.9
2026-06-30,competitive,Asia,route-66,All,엠레,DAMAGE,8.5,47.9,0.7
2026-06-30,competitive,Asia,route-66,All,오리사,TANK,11.8,46.7,11.6
2026-06-30,competitive,Asia,route-66,All,우양,SUPPORT,11.1,52.1,0.6
2026-06-30,competitive,Asia,route-66,All,위도우메이커,DAMAGE,4.9,49.6,1.5
2026-06-30,competitive,Asia,route-66,All,윈스턴,TANK,11.8,53.5,8.2
2026-06-30,competitive,Asia,route-66,All,일리아리,SUPPORT,7.2,50.2,1.2
2026-06-30,competitive,Asia,route-66,All,자리야,TANK,6.4,51.5,50.3
2026-06-30,competitive,Asia,route-66,All,정커퀸,TANK,1.9,45.7,0.1
2026-06-30,competitive,Asia,route-66,All,정크랫,DAMAGE,5.0,47.1,0.5
2026-06-30,competitive,Asia,route-66,All,제트팩 캣,SUPPORT,3.0,47.4,15.7
2026-06-30,competitive,Asia,route-66,All,젠야타,SUPPORT,13.6,52.2,1.7
2026-06-30,competitive,Asia,route-66,All,주노,SUPPORT,8.1,48.5,0.1
