date,game_mode,region,map,tier,hero,role,pick_rate,win_rate,ban_rate
2026-05-17,competitive,Americas,antarctic-peninsula,All,모이라,SUPPORT,26.5,51.2,3.6
2026-05-17,competitive,Americas,antarctic-peninsula,All,미즈키,SUPPORT,15.0,52.7,2.0
2026-05-17,competitive,Americas,antarctic-peninsula,All,바스티온,DAMAGE,11.4,48.0,5.5
2026-05-17,competitive,Americas,antarctic-peninsula,All,바티스트,SUPPORT,7.1,50.0,0.1
2026-05-17,competitive,Americas,antarctic-peninsula,All,벤데타,DAMAGE,3.3,46.9,15.5
2026-05-17,competitive,Americas,antarctic-peninsula,All,벤처,DAMAGE,3.6,52.2,1.0
2026-05-17,competitive,Americas,antarctic-peninsula,All,브리기테,SUPPORT,7.9,53.6,0.3
2026-05-17,competitive,Americas,antarctic-peninsula,All,소전,DAMAGE,10.9,44.4,2.1
2026-05-17,competitive,Americas,antarctic-peninsula,All,솔저: 76,DAMAGE,18.6,51.7,0.6
2026-05-17,competitive,Americas,antarctic-peninsula,All,솜브라,DAMAGE,3.8,43.4,30.1
2026-05-17,competitive,Americas,antarctic-peninsula,All,시그마,TANK,8.5,49.8,3.9
2026-05-17,competitive,Americas,antarctic-peninsula,All,시메트라,DAMAGE,2.6,57.0,3.3
2026-05-17,competitive,Americas,antarctic-peninsula,All,시에라,DAMAGE,15.9,49.2,43.2
2026-05-17,competitive,Americas,antarctic-peninsula,All,아나,SUPPORT,24.0,45.2,12.4
2026-05-17,competitive,Americas,antarctic-peninsula,All,안란,DAMAGE,11.8,50.8,14.8
2026-05-17,competitive,Americas,antarctic-peninsula,All,애쉬,DAMAGE,7.2,48.0,1.0
2026-05-17,competitive,Americas,antarctic-peninsula,All,에코,DAMAGE,4.8,50.8,0.7
2026-05-17,competitive,Americas,antarctic-peninsula,All,엠레,DAMAGE,10.1,47.6,2.2
2026-05-17,competitive,Americas,antarctic-peninsula,All,오리사,TANK,9.8,46.1,6.7
2026-05-17,competitive,Americas,antarctic-peninsula,All,우양,SUPPORT,7.4,52.8,0.2
2026-05-17,competitive,Americas,antarctic-peninsula,All,위도우메이커,DAMAGE,1.2,41.9,1.7
2026-05-17,competitive,Americas,antarctic-peninsula,All,윈스턴,TANK,6.3,49.8,5.7
2026-05-17,competitive,Americas,antarctic-peninsula,All,일리아리,SUPPORT,6.7,51.3,1.0
2026-05-17,competitive,Americas,antarctic-peninsula,All,자리야,TANK,6.1,51.2,44.4
2026-05-17,competitive,Americas,antarctic-peninsula,All,정커퀸,TANK,6.8,54.2,0.5
2026-05-17,competitive,Americas,antarctic-peninsula,All,정크랫,DAMAGE,8.1,50.4,2.1
2026-05-17,competitive,Americas,antarctic-peninsula,All,제트팩 캣,SUPPORT,3.8,44.7,26.9
2026-05-17,competitive,Americas,antarctic-peninsula,All,젠야타,SUPPORT,9.7,54.3,2.3
2026-05-17,competitive,Americas,antarctic-peninsula,All,주노,SUPPORT,18.4,50.4,0.3
2026-05-17,competitive,Americas,antarctic-peninsula,All,캐서디,DAMAGE,23.5,50.9,6.8
2026-05-17,competitive,Americas,antarctic-peninsula,All,키리코,SUPPORT,33.8,48.9,5.7
2026-05-17,competitive,Americas,antarctic-peninsula,All,토르비욘,DAMAGE,3.9,55.1,0.5
2026-05-17,competitive,Americas,antarctic-peninsula,All,트레이서,DAMAGE,10.9,51.4,9.1
2026-05-17,competitive,Americas,antarctic-peninsula,All,파라,DAMAGE,4.0,50.1,4.7
2026-05-17,competitive,Americas,antarctic-peninsula,All,프레야,DAMAGE,3.5,45.2,1.1
2026-05-17,competitive,Americas,antarctic-peninsula,All,한조,DAMAGE,5.5,48.1,1.0
2026-05-17,competitive,Americas,antarctic-peninsula,All,해저드,TANK,5.1,51.3,11.4
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,D.Va,TANK,13.3,47.6,5.2
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,겐지,DAMAGE,8.8,52.6,2.0
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,도미나,TANK,7.0,59.1,22.8
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,둠피스트,TANK,3.4,43.9,9.1
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,라마트라,TANK,13.1,50.5,10.4
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,라이프위버,SUPPORT,12.6,51.4,0.2
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,라인하르트,TANK,9.9,61.6,6.5
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,레킹볼,TANK,2.4,37.7,8.7
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,로드호그,TANK,5.2,45.4,5.4
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,루시우,SUPPORT,7.7,41.0,0.2
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,리퍼,DAMAGE,13.2,54.5,3.5
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,마우가,TANK,6.4,48.1,12.8
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,메르시,SUPPORT,24.7,44.6,6.3
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,메이,DAMAGE,7.1,54.2,5.2
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,모이라,SUPPORT,34.1,51.3,10.7
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,미즈키,SUPPORT,14.3,50.9,0.7
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,바스티온,DAMAGE,17.8,45.6,2.8
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,바티스트,SUPPORT,5.2,59.6,0.0
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,벤데타,DAMAGE,3.9,50.2,17.4
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,벤처,DAMAGE,3.7,54.5,0.4
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,브리기테,SUPPORT,7.4,54.6,0.0
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,소전,DAMAGE,10.4,45.8,0.7
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,솔저: 76,DAMAGE,18.6,52.5,0.7
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,솜브라,DAMAGE,3.0,42.6,60.9
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,시그마,TANK,11.1,44.8,4.6
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,시메트라,DAMAGE,3.4,58.4,3.3
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,시에라,DAMAGE,19.5,46.2,50.4
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,아나,SUPPORT,12.7,44.8,2.4
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,안란,DAMAGE,13.8,51.7,13.0
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,애쉬,DAMAGE,8.1,47.5,0.2
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,에코,DAMAGE,4.1,59.4,0.7
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,엠레,DAMAGE,11.6,48.4,0.7
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,오리사,TANK,13.8,50.5,9.1
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,우양,SUPPORT,8.9,51.3,0.4
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,위도우메이커,DAMAGE,3.1,36.7,3.3
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,윈스턴,TANK,3.6,40.0,7.4
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,일리아리,SUPPORT,7.3,58.9,0.7
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,자리야,TANK,2.7,44.6,40.4
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,정커퀸,TANK,4.3,62.5,0.4
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,정크랫,DAMAGE,13.3,49.0,4.3
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,제트팩 캣,SUPPORT,3.1,53.2,43.3
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,젠야타,SUPPORT,8.8,54.6,1.3
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,주노,SUPPORT,24.2,50.2,0.9
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,캐서디,DAMAGE,10.3,50.7,1.1
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,키리코,SUPPORT,29.0,48.2,1.5
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,토르비욘,DAMAGE,4.6,46.9,0.2
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,트레이서,DAMAGE,6.4,53.6,6.7
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,파라,DAMAGE,5.2,51.2,5.2
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,프레야,DAMAGE,5.0,49.2,0.0
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,한조,DAMAGE,4.9,50.1,0.4
2026-05-17,competitive,Americas,antarctic-peninsula,Bronze,해저드,TANK,3.8,46.6,2.4
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,D.Va,TANK,7.8,46.0,5.0
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,겐지,DAMAGE,9.4,49.9,3.0
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,도미나,TANK,7.3,50.1,25.6
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,둠피스트,TANK,5.0,53.2,11.3
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,라마트라,TANK,10.8,48.9,9.1
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,라이프위버,SUPPORT,13.3,48.1,0.7
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,라인하르트,TANK,11.2,54.7,2.5
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,레킹볼,TANK,1.7,42.7,7.8
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,로드호그,TANK,7.3,43.6,8.3
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,루시우,SUPPORT,7.3,49.7,0.2
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,리퍼,DAMAGE,14.6,56.0,4.7
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,마우가,TANK,7.8,50.4,11.0
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,메르시,SUPPORT,22.1,49.1,6.1
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,메이,DAMAGE,10.0,55.7,3.3
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,모이라,SUPPORT,33.9,51.7,5.6
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,미즈키,SUPPORT,17.9,52.4,1.7
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,바스티온,DAMAGE,15.4,48.4,4.7
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,바티스트,SUPPORT,5.5,45.9,0.2
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,벤데타,DAMAGE,4.2,53.2,19.1
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,벤처,DAMAGE,3.8,51.6,1.2
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,브리기테,SUPPORT,6.0,56.8,0.3
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,소전,DAMAGE,9.7,45.9,0.8
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,솔저: 76,DAMAGE,19.1,52.6,0.7
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,솜브라,DAMAGE,3.4,43.5,47.1
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,시그마,TANK,10.4,48.8,4.6
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,시메트라,DAMAGE,3.1,58.6,3.3
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,시에라,DAMAGE,18.7,47.6,49.6
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,아나,SUPPORT,17.3,45.6,9.4
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,안란,DAMAGE,13.0,49.0,16.3
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,애쉬,DAMAGE,8.1,44.6,0.8
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,에코,DAMAGE,4.6,48.9,0.6
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,엠레,DAMAGE,9.5,43.4,1.7
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,오리사,TANK,11.7,45.7,7.6
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,우양,SUPPORT,6.7,51.8,0.3
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,위도우메이커,DAMAGE,1.6,47.6,2.0
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,윈스턴,TANK,5.3,53.2,8.0
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,일리아리,SUPPORT,6.4,52.3,0.4
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,자리야,TANK,5.6,56.8,56.4
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,정커퀸,TANK,4.9,58.7,0.5
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,정크랫,DAMAGE,11.6,51.7,2.3
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,제트팩 캣,SUPPORT,4.1,38.8,31.2
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,젠야타,SUPPORT,10.5,53.3,1.9
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,주노,SUPPORT,17.8,50.2,0.6
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,캐서디,DAMAGE,15.8,51.6,1.4
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,키리코,SUPPORT,31.2,49.9,2.5
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,토르비욘,DAMAGE,4.4,52.5,0.5
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,트레이서,DAMAGE,6.4,48.3,4.8
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,파라,DAMAGE,4.4,48.7,5.9
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,프레야,DAMAGE,3.5,38.8,0.5
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,한조,DAMAGE,5.6,52.1,0.7
2026-05-17,competitive,Americas,antarctic-peninsula,Silver,해저드,TANK,3.3,48.5,2.4
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,D.Va,TANK,5.9,46.3,7.8
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,겐지,DAMAGE,10.9,51.1,4.2
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,도미나,TANK,6.3,52.3,23.8
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,둠피스트,TANK,5.7,49.2,17.5
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,라마트라,TANK,8.9,48.4,7.9
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,라이프위버,SUPPORT,14.2,50.3,0.5
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,라인하르트,TANK,11.0,54.9,1.9
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,레킹볼,TANK,2.5,44.3,7.2
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,로드호그,TANK,8.7,46.8,14.0
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,루시우,SUPPORT,6.4,48.0,0.2
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,리퍼,DAMAGE,16.0,53.2,3.9
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,마우가,TANK,8.2,54.9,10.8
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,메르시,SUPPORT,18.3,48.8,8.0
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,메이,DAMAGE,9.3,49.7,3.5
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,모이라,SUPPORT,31.3,52.0,3.2
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,미즈키,SUPPORT,15.8,54.2,1.5
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,바스티온,DAMAGE,12.3,47.2,5.3
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,바티스트,SUPPORT,6.6,47.9,0.1
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,벤데타,DAMAGE,3.4,44.4,19.1
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,벤처,DAMAGE,3.6,46.1,1.0
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,브리기테,SUPPORT,6.7,52.7,0.1
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,소전,DAMAGE,8.9,44.2,1.4
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,솔저: 76,DAMAGE,19.8,53.3,0.3
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,솜브라,DAMAGE,3.8,43.0,33.1
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,시그마,TANK,9.3,49.9,3.7
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,시메트라,DAMAGE,2.9,55.9,4.6
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,시에라,DAMAGE,17.3,49.0,49.9
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,아나,SUPPORT,22.6,44.1,12.4
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,안란,DAMAGE,13.3,51.8,18.2
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,애쉬,DAMAGE,8.0,48.3,0.9
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,에코,DAMAGE,4.4,52.5,0.3
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,엠레,DAMAGE,9.5,49.4,0.9
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,오리사,TANK,10.7,43.2,7.1
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,우양,SUPPORT,6.9,53.5,0.3
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,위도우메이커,DAMAGE,1.0,41.2,1.5
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,윈스턴,TANK,6.3,50.8,5.5
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,일리아리,SUPPORT,6.1,50.4,0.4
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,자리야,TANK,5.7,53.4,52.5
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,정커퀸,TANK,6.2,49.8,0.4
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,정크랫,DAMAGE,8.4,54.5,2.1
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,제트팩 캣,SUPPORT,3.9,47.4,26.2
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,젠야타,SUPPORT,10.1,56.1,1.9
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,주노,SUPPORT,17.9,47.1,0.3
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,캐서디,DAMAGE,22.0,49.5,3.8
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,키리코,SUPPORT,33.2,49.6,4.1
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,토르비욘,DAMAGE,4.3,56.3,0.9
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,트레이서,DAMAGE,7.6,51.1,5.7
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,파라,DAMAGE,4.1,50.5,4.0
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,프레야,DAMAGE,3.3,42.7,0.8
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,한조,DAMAGE,5.8,46.2,1.2
2026-05-17,competitive,Americas,antarctic-peninsula,Gold,해저드,TANK,4.8,55.6,5.7
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,D.Va,TANK,5.6,46.0,14.9
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,겐지,DAMAGE,14.9,50.2,5.3
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,도미나,TANK,5.8,49.3,18.2
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,둠피스트,TANK,7.8,48.9,17.7
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,라마트라,TANK,7.6,47.4,6.7
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,라이프위버,SUPPORT,13.4,46.8,0.9
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,라인하르트,TANK,11.2,53.7,1.2
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,레킹볼,TANK,3.4,52.5,10.8
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,로드호그,TANK,9.4,45.9,23.6
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,루시우,SUPPORT,6.1,49.3,0.5
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,리퍼,DAMAGE,14.4,54.0,3.2
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,마우가,TANK,7.1,56.3,11.4
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,메르시,SUPPORT,18.3,51.6,10.3
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,메이,DAMAGE,6.9,52.1,2.5
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,모이라,SUPPORT,24.2,50.8,2.2
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,미즈키,SUPPORT,15.0,53.7,2.4
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,바스티온,DAMAGE,9.0,50.6,5.9
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,바티스트,SUPPORT,8.3,54.1,0.1
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,벤데타,DAMAGE,3.2,42.4,14.5
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,벤처,DAMAGE,3.6,52.2,0.9
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,브리기테,SUPPORT,8.0,54.4,0.3
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,소전,DAMAGE,11.2,45.8,2.8
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,솔저: 76,DAMAGE,18.6,50.5,0.6
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,솜브라,DAMAGE,4.2,40.6,21.4
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,시그마,TANK,6.7,50.4,3.3
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,시메트라,DAMAGE,2.4,54.7,3.3
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,시에라,DAMAGE,15.1,52.6,45.3
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,아나,SUPPORT,28.1,42.9,14.3
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,안란,DAMAGE,11.4,50.1,16.8
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,애쉬,DAMAGE,6.7,47.7,1.6
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,에코,DAMAGE,4.7,48.0,0.8
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,엠레,DAMAGE,10.3,48.4,2.0
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,오리사,TANK,8.1,47.4,5.8
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,우양,SUPPORT,6.9,52.4,0.3
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,위도우메이커,DAMAGE,0.9,39.2,1.5
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,윈스턴,TANK,6.9,49.5,5.4
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,일리아리,SUPPORT,6.2,50.1,0.5
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,자리야,TANK,6.6,47.6,39.4
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,정커퀸,TANK,7.9,54.5,0.7
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,정크랫,DAMAGE,7.1,45.7,1.5
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,제트팩 캣,SUPPORT,3.5,40.4,22.5
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,젠야타,SUPPORT,10.0,53.8,2.5
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,주노,SUPPORT,18.2,53.7,0.1
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,캐서디,DAMAGE,27.2,51.8,9.2
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,키리코,SUPPORT,33.7,47.8,7.1
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,토르비욘,DAMAGE,3.4,60.9,0.6
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,트레이서,DAMAGE,12.1,50.8,7.4
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,파라,DAMAGE,3.1,50.3,3.4
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,프레야,DAMAGE,3.5,45.3,1.1
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,한조,DAMAGE,6.1,48.0,1.2
2026-05-17,competitive,Americas,antarctic-peninsula,Platinum,해저드,TANK,5.9,51.4,12.7
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,D.Va,TANK,5.4,45.4,26.8
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,겐지,DAMAGE,17.9,49.0,6.0
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,도미나,TANK,5.8,51.5,10.2
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,둠피스트,TANK,9.2,44.1,17.1
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,라마트라,TANK,5.2,46.8,4.4
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,라이프위버,SUPPORT,10.1,51.9,1.0
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,라인하르트,TANK,10.8,50.8,0.5
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,레킹볼,TANK,4.6,53.3,10.2
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,로드호그,TANK,9.0,47.3,26.1
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,루시우,SUPPORT,8.3,47.9,0.4
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,리퍼,DAMAGE,13.9,52.9,4.0
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,마우가,TANK,7.7,60.0,11.6
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,메르시,SUPPORT,19.1,51.0,10.2
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,메이,DAMAGE,6.0,53.2,1.2
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,모이라,SUPPORT,15.9,47.0,0.8
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,미즈키,SUPPORT,13.5,51.4,3.3
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,바스티온,DAMAGE,7.4,47.3,4.8
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,바티스트,SUPPORT,8.6,50.4,0.1
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,벤데타,DAMAGE,2.2,39.9,10.7
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,벤처,DAMAGE,3.8,58.8,1.0
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,브리기테,SUPPORT,10.0,52.1,0.5
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,소전,DAMAGE,12.1,41.6,3.7
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,솔저: 76,DAMAGE,17.3,48.2,0.5
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,솜브라,DAMAGE,3.6,46.2,10.2
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,시그마,TANK,6.7,55.2,3.5
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,시메트라,DAMAGE,1.5,62.0,2.3
2026-05-17,competitive,Americas,antarctic-peninsula,Diamond,시에라,DAMAGE,12.8,48.0,30.9
